cdr_id,date,time,a_party_number,a_party_imei,a_party_imsi,a_party_operator,b_party_number,b_party_imei,call_type,duration_sec,first_cell_id,last_cell_id,lac,cell_site_address,city,circle,roaming_flag,is_suspicious,scenario_tag
GJ-CDR-0005694,05-05-2026,20:59:50,6355478465,942034105712564,40571277575184,Airtel,9058190187,346088960115351,SMS-MO,0,30050,30050,10758,GJ-SUR-DUMAS-11,Surat,Gujarat,N,N,
GJ-CDR-0005695,05-05-2026,21:03:27,8210092376,498903374265985,40584207409626,BSNL,9059461962,155099418475289,MOC,55,32282,32282,10754,GJ-SUR-PIPLOD-05,Surat,Gujarat,N,N,
GJ-CDR-0005696,05-05-2026,21:15:56,9825074553,619646025362524,40588314473445,Vi (Vodafone Idea),8276844588,096687398432518,MOC,16,33206,33206,10913,GJ-SUR-BHATAR-04,Surat,Gujarat,N,N,
GJ-CDR-0005697,05-05-2026,21:16:31,6301788342,525005184022332,40597388111193,Vi (Vodafone Idea),7726759620,832596267633408,MTC,22,30651,30651,15552,GJ-MUM-DADAR-06,Mumbai,Out-of-Circle,Y,N,
GJ-CDR-0005698,05-05-2026,21:17:33,9093286999,880197133592061,40578212621554,Reliance Jio,9887442180,051605021955076,MTC,52,34432,34432,10095,GJ-SUR-KAMREJ-08,Surat,Gujarat,N,N,
GJ-CDR-0005699,05-05-2026,21:21:58,9196610922,698282150068798,40536693632742,Reliance Jio,7063687505,606044438411566,MOC,124,30959,30959,10604,GJ-SUR-CITYLIGHT-01,Surat,Gujarat,N,N,
GJ-CDR-0005700,05-05-2026,21:25:34,9054259618,773210779751685,40535175750309,BSNL,9013165413,166695413403018,MTC,18,30973,30973,10754,GJ-SUR-PIPLOD-11,Surat,Gujarat,N,N,
GJ-CDR-0005701,05-05-2026,21:29:51,7788610979,797681551123777,40573706318447,Vi (Vodafone Idea),7022594153,554316527077836,MTC,106,39508,39508,10025,GJ-SUR-KATARGAM-09,Surat,Gujarat,N,N,
GJ-CDR-0005702,05-05-2026,21:29:59,7018886964,483240477295004,40557146179974,Airtel,9861637844,022775753116493,MOC,29,31303,31303,10604,GJ-SUR-CITYLIGHT-10,Surat,Gujarat,N,N,
GJ-CDR-0005703,05-05-2026,21:30:47,8914313744,808376281793028,40532044724810,Reliance Jio,6226219547,810444769043821,MOC,93,38245,38245,10758,GJ-SUR-DUMAS-03,Surat,Gujarat,N,N,
GJ-CDR-0005704,05-05-2026,21:46:50,7061888042,902642484841461,40562058796856,Reliance Jio,9119330058,373753623817159,MTC,154,38927,38927,10558,GJ-SUR-NANPURA-10,Surat,Gujarat,N,N,
GJ-CDR-0005705,05-05-2026,21:48:44,7002196472,126608456572035,40533609055953,Reliance Jio,9887442180,051605021955076,MOC,11,30050,30050,10758,GJ-SUR-DUMAS-05,Surat,Gujarat,N,N,
GJ-CDR-0005706,05-05-2026,21:49:43,9083246081,948246128778851,40549747551820,Reliance Jio,9099928840,726638503213723,MOC,36,34929,34929,10281,GJ-SUR-UDHNA-08,Surat,Gujarat,N,N,
GJ-CDR-0005707,05-05-2026,22:02:41,9049966195,636516371548327,40587644249710,Airtel,7745066049,648775760086638,MTC,20,38508,38508,10692,GJ-SUR-ICHHAPORE-06,Surat,Gujarat,N,N,
GJ-CDR-0005708,05-05-2026,22:06:11,8180473774,839820926403064,40561896469366,Airtel,8915391767,254489366792261,MTC,57,35359,35359,10759,GJ-SUR-VARACHHA-07,Surat,Gujarat,N,N,
GJ-CDR-0005709,05-05-2026,22:12:47,7017004464,253165532902977,40547307137588,Reliance Jio,9056800142,210096896718168,SMS-MT,0,34136,34136,10913,GJ-SUR-BHATAR-01,Surat,Gujarat,N,N,
GJ-CDR-0005710,05-05-2026,22:14:32,9482211477,264038266203571,40552376013369,BSNL,6294382969,417822261196667,MTC,238,36113,36113,10025,GJ-SUR-KATARGAM-07,Surat,Gujarat,N,N,
GJ-CDR-0005711,05-05-2026,22:14:45,9173721224,627093145778703,40520795172443,Reliance Jio,7012277230,940759160932741,MOC,28,32121,32121,10095,GJ-SUR-KAMREJ-05,Surat,Gujarat,N,N,
GJ-CDR-0005712,05-05-2026,22:15:46,9402525592,350069055176154,40591571512995,BSNL,8241847827,424723801312434,MTC,151,34529,34529,10604,GJ-SUR-CITYLIGHT-10,Surat,Gujarat,N,N,
GJ-CDR-0005713,05-05-2026,22:20:06,9059075711,559117788826541,40561166083279,Vi (Vodafone Idea),9049231779,404519757188961,SMS-MO,0,35695,35695,11106,GJ-VAL-HALAR-04,Valsad,Gujarat,Y,N,
GJ-CDR-0005714,05-05-2026,22:26:07,6331812791,578660368846023,40587039657598,Vi (Vodafone Idea),6235918990,428350253645471,MOC,23,30583,30583,10095,GJ-SUR-KAMREJ-08,Surat,Gujarat,N,N,
GJ-CDR-0005715,05-05-2026,22:27:59,6251141623,241814813438110,40560430699914,Reliance Jio,9047181535,821480788671957,MTC,14,37945,37945,10281,GJ-SUR-UDHNA-02,Surat,Gujarat,N,N,
GJ-CDR-0005716,05-05-2026,22:44:12,7007527791,036306127498958,40590682268513,Airtel,9024776255,019957953390343,MOC,34,34990,34990,10142,GJ-SUR-RANDER-12,Surat,Gujarat,N,N,
GJ-CDR-0005717,05-05-2026,22:49:24,9000991357,663492291606610,40527719577117,Airtel,6366680466,838415450709533,MTC,17,37528,37528,10250,GJ-SUR-PANDESARA-11,Surat,Gujarat,N,N,
GJ-CDR-0005718,05-05-2026,22:49:26,8978324481,943176921601841,40553221799552,Reliance Jio,7044566847,543084449360213,SMS-MT,0,31113,31113,10032,GJ-SUR-PALANPUR-04,Surat,Gujarat,N,N,
GJ-CDR-0005719,05-05-2026,22:54:40,8245848409,759866171998149,40565281537805,BSNL,7022594153,554316527077836,MTC,12,34929,34929,10281,GJ-SUR-UDHNA-08,Surat,Gujarat,N,N,
GJ-CDR-0005720,05-05-2026,23:04:12,9031367138,864926170726182,40553614025252,BSNL,7056491952,623709426280960,MOC,65,36628,36628,10432,GJ-SUR-LIMBAYAT-06,Surat,Gujarat,N,N,
GJ-CDR-0005721,05-05-2026,23:09:29,9153443420,420925502213536,40542386279977,Reliance Jio,6336772326,080333845149050,MTC,58,36454,36454,10250,GJ-SUR-PANDESARA-05,Surat,Gujarat,N,N,
GJ-CDR-0005722,05-05-2026,23:22:10,6360560127,606032868086239,40522945019570,Airtel,9882960372,206895769266243,MOC,64,37871,37871,10616,GJ-SUR-CHORYASI-04,Surat,Gujarat,N,N,
GJ-CDR-0005723,05-05-2026,23:54:43,6303741581,472848963951877,40585102713125,Airtel,9047063399,202399992331756,MOC,189,34136,34136,10913,GJ-SUR-BHATAR-02,Surat,Gujarat,N,N,
GJ-CDR-0005724,06-05-2026,00:01:01,8257848634,101837512445132,40562760633532,BSNL,9031367138,864926170726182,MTC,35,37078,31322,10517,GJ-SUR-DABHOLI-04,Surat,Gujarat,N,N,
GJ-CDR-0005725,06-05-2026,00:11:38,9059461962,155099418475289,40541411571078,Airtel,7035830780,084435553244494,MOC,9,32586,32586,10032,GJ-SUR-PALANPUR-12,Surat,Gujarat,N,N,
GJ-CDR-0005726,06-05-2026,00:18:35,9128489060,087274536364891,40557912819872,Reliance Jio,6362370884,095724861175745,MTC,17,38001,38001,10654,GJ-SUR-ADAJAN-09,Surat,Gujarat,N,Y,imei_swap_reversion
GJ-CDR-0005727,06-05-2026,00:23:02,6226836644,199803083464604,40570989721155,Reliance Jio,6277447802,367159330963838,MOC,25,32270,32270,10223,GJ-SUR-MAGOB-04,Surat,Gujarat,N,N,
GJ-CDR-0005728,06-05-2026,00:24:36,9825074553,619646025362524,40588314473445,Vi (Vodafone Idea),8137519919,935913877844498,MTC,40,31768,36189,10558,GJ-SUR-NANPURA-11,Surat,Gujarat,N,N,
GJ-CDR-0005729,06-05-2026,00:32:19,8276844588,096687398432518,40553870680914,BSNL,6322627937,219300121570011,MTC,36,32065,32065,14527,GJ-BEN-KORAMANGALA-02,Bengaluru,Out-of-Circle,Y,N,
GJ-CDR-0005730,06-05-2026,00:53:10,8200985574,103868908255333,40552706517396,BSNL,7011676174,774956686104320,MTC,43,38001,38001,10654,GJ-SUR-ADAJAN-09,Surat,Gujarat,N,N,
GJ-CDR-0005731,06-05-2026,01:03:44,9876217694,160624387079174,40524024547821,Airtel,6294123507,838827333356413,MOC,139,30683,30683,10095,GJ-SUR-KAMREJ-07,Surat,Gujarat,N,N,
GJ-CDR-0005732,06-05-2026,01:15:26,9967124306,091011063465027,40511924808059,Airtel,6393063724,329721838545656,MOC,138,34422,34422,10692,GJ-SUR-ICHHAPORE-10,Surat,Gujarat,N,N,
GJ-CDR-0005733,06-05-2026,01:27:51,9091334647,386244558354567,40599032834119,Reliance Jio,9839721639,898227342425961,MOC,103,34950,34950,10228,GJ-SUR-ATHWA-02,Surat,Gujarat,N,N,
GJ-CDR-0005734,06-05-2026,01:40:12,6235918990,428350253645471,40579720423889,Reliance Jio,6243104294,759837664933165,MOC,13,35010,35010,10654,GJ-SUR-ADAJAN-10,Surat,Gujarat,N,N,
GJ-CDR-0005735,06-05-2026,01:45:59,9076694569,801375216695400,40565760268507,Airtel,9467323246,338487732308705,SMS-MT,0,38394,38394,10228,GJ-SUR-ATHWA-06,Surat,Gujarat,N,N,
GJ-CDR-0005736,06-05-2026,01:53:03,6306578025,123165955775674,40523114319433,Vi (Vodafone Idea),9040069387,388416436606081,MOC,38,37925,37925,10432,GJ-SUR-LIMBAYAT-09,Surat,Gujarat,N,N,
GJ-CDR-0005737,06-05-2026,02:01:26,6362370884,095724861175745,40556295001674,Vi (Vodafone Idea),8915391767,254489366792261,MTC,61,39588,39588,10517,GJ-SUR-DABHOLI-07,Surat,Gujarat,N,N,
GJ-CDR-0005738,06-05-2026,02:02:13,7745066049,648775760086638,40586317604942,Vi (Vodafone Idea),7778704784,734680830429577,SMS-MT,0,32423,32423,10692,GJ-SUR-ICHHAPORE-07,Surat,Gujarat,N,N,
GJ-CDR-0005739,06-05-2026,02:11:31,9015725050,212959025735491,40555945473454,Vi (Vodafone Idea),9863425658,651468926889970,MTC,63,38627,38627,10223,GJ-SUR-MAGOB-08,Surat,Gujarat,N,N,
GJ-CDR-0005740,06-05-2026,02:15:02,6226219547,810444769043821,40567114808806,Reliance Jio,9077377819,713060845042046,SMS-MO,0,33032,33032,10758,GJ-SUR-DUMAS-05,Surat,Gujarat,N,N,
GJ-CDR-0005741,06-05-2026,02:16:37,9482211477,264038266203571,40552376013369,BSNL,7778704784,734680830429577,MTC,41,35093,35093,10281,GJ-SUR-UDHNA-12,Surat,Gujarat,N,N,
GJ-CDR-0005742,06-05-2026,02:38:24,9098061962,755335802924837,40587084252116,BSNL,9944269837,025146303690260,SMS-MO,0,37101,37101,10104,GJ-SUR-SACHINGIDC-09,Surat,Gujarat,N,N,
GJ-CDR-0005743,06-05-2026,02:48:55,8276844588,096687398432518,40553870680914,BSNL,9008127387,209074766470263,MOC,27,34432,34432,10095,GJ-SUR-KAMREJ-06,Surat,Gujarat,N,N,
GJ-CDR-0005744,06-05-2026,02:57:20,6382691115,267262498042076,40543147519610,Reliance Jio,9006936617,056317999065039,MTC,22,37101,37101,10104,GJ-SUR-SACHINGIDC-03,Surat,Gujarat,N,N,
GJ-CDR-0005745,06-05-2026,03:28:35,7796231602,394024650796136,40575641940601,Vi (Vodafone Idea),9946748401,455630202047508,SMS-MO,0,31704,31704,10095,GJ-SUR-KAMREJ-01,Surat,Gujarat,N,N,
GJ-CDR-0005746,06-05-2026,03:42:41,7061888042,902642484841461,40562058796856,Reliance Jio,8123552034,487806083793849,SMS-MT,0,38927,38927,10558,GJ-SUR-NANPURA-05,Surat,Gujarat,N,N,
GJ-CDR-0005747,06-05-2026,03:43:40,7039474201,463063934408962,40591112084428,Vi (Vodafone Idea),8263491260,411479425932618,MTC,38,38245,38245,10758,GJ-SUR-DUMAS-07,Surat,Gujarat,N,N,
GJ-CDR-0005748,06-05-2026,04:00:12,7039474201,463063934408962,40591112084428,Vi (Vodafone Idea),8267205138,576349402230681,MOC,14,38627,38627,10223,GJ-SUR-MAGOB-07,Surat,Gujarat,N,N,
GJ-CDR-0005749,06-05-2026,04:19:32,8245848409,759866171998149,40565281537805,BSNL,9023998706,998272255483084,MTC,9,32270,32270,10223,GJ-SUR-MAGOB-12,Surat,Gujarat,N,N,
GJ-CDR-0005750,06-05-2026,04:24:24,7788610979,797681551123777,40573706318447,Vi (Vodafone Idea),7796231602,394024650796136,MTC,29,34963,34963,10250,GJ-SUR-PANDESARA-11,Surat,Gujarat,N,N,
GJ-CDR-0005751,06-05-2026,04:59:05,8928840098,509395773012838,40552377607302,Reliance Jio,9838936528,666728082130340,MOC,591,32014,32014,10104,GJ-SUR-SACHINGIDC-12,Surat,Gujarat,N,N,
GJ-CDR-0005752,06-05-2026,05:14:58,8257848634,101837512445132,40562760633532,BSNL,7025078951,691569976736384,MTC,203,31544,31544,10758,GJ-SUR-DUMAS-04,Surat,Gujarat,N,N,
GJ-CDR-0005753,06-05-2026,05:22:56,9420747934,911204753676146,40510463015987,BSNL,9007256037,863974311507156,MTC,49,36965,36965,10228,GJ-SUR-ATHWA-09,Surat,Gujarat,N,N,
GJ-CDR-0005754,06-05-2026,05:35:20,6377298116,216507956062159,40555161693463,Airtel,7078581874,041865342800122,SMS-MT,0,34490,34490,10228,GJ-SUR-ATHWA-03,Surat,Gujarat,N,N,
GJ-CDR-0005755,06-05-2026,05:55:12,9956173647,832611836580123,40547763879754,Airtel,9946748401,455630202047508,MTC,81,30339,30339,10692,GJ-SUR-ICHHAPORE-05,Surat,Gujarat,N,N,
GJ-CDR-0005756,06-05-2026,06:12:29,7039474201,463063934408962,40591112084428,Vi (Vodafone Idea),9158366934,213060226260847,MTC,33,31107,31107,10030,GJ-SUR-AMROLI-05,Surat,Gujarat,N,N,
GJ-CDR-0005757,06-05-2026,06:15:30,9482211477,264038266203571,40552376013369,BSNL,7778704784,734680830429577,SMS-MO,0,32797,32797,10238,GJ-SUR-ANANDMAHALROAD-07,Surat,Gujarat,N,N,
GJ-CDR-0005758,06-05-2026,06:17:39,9825074553,619646025362524,40588314473445,Vi (Vodafone Idea),8180473774,839820926403064,MOC,121,34322,34322,10238,GJ-SUR-ANANDMAHALROAD-03,Surat,Gujarat,N,N,
GJ-CDR-0005759,06-05-2026,06:33:44,9487734515,057296193739715,40574007851819,BSNL,9012497034,197298661203121,MTC,135,30159,30159,10238,GJ-SUR-ANANDMAHALROAD-01,Surat,Gujarat,N,N,
GJ-CDR-0005760,06-05-2026,06:36:55,7017004464,253165532902977,40547307137588,Reliance Jio,8947906730,374547497209775,MOC,66,32586,32586,10032,GJ-SUR-PALANPUR-12,Surat,Gujarat,N,N,
GJ-CDR-0005761,06-05-2026,06:45:18,9153443420,420925502213536,40542386279977,Reliance Jio,9048594227,161764015451112,MTC,66,35010,35010,10654,GJ-SUR-ADAJAN-10,Surat,Gujarat,N,N,
GJ-CDR-0005762,06-05-2026,07:23:31,6382691115,267262498042076,40543147519610,Reliance Jio,9948378959,512269807126681,MOC,25,31581,31581,10030,GJ-SUR-AMROLI-06,Surat,Gujarat,N,N,
GJ-CDR-0005763,06-05-2026,07:43:31,9153443420,420925502213536,40542386279977,Reliance Jio,9961817111,112527204293069,SMS-MO,0,39958,39958,14257,GJ-AHM-MANINAGAR-02,Ahmedabad,Gujarat,Y,N,
GJ-CDR-0005764,06-05-2026,07:47:35,9059075711,559117788826541,40561166083279,Vi (Vodafone Idea),9051590785,490446490060265,MOC,171,30483,30483,10030,GJ-SUR-AMROLI-02,Surat,Gujarat,N,N,
GJ-CDR-0005765,06-05-2026,08:05:56,9874765279,294379559332808,40598895550412,Vi (Vodafone Idea),6315918132,513320174932170,MOC,53,31544,31544,10758,GJ-SUR-DUMAS-06,Surat,Gujarat,N,N,
GJ-CDR-0005766,06-05-2026,08:07:35,9048653664,133769732739191,40580079278087,BSNL,8216318442,611372895012230,MTC,53,35499,35499,10142,GJ-SUR-RANDER-03,Surat,Gujarat,N,N,
GJ-CDR-0005767,06-05-2026,08:18:59,8947906730,374547497209775,40517655627041,Reliance Jio,9403426146,524941198520001,SMS-MO,0,38927,38927,10558,GJ-SUR-NANPURA-08,Surat,Gujarat,N,N,
GJ-CDR-0005768,06-05-2026,08:29:21,9080627444,931637204491213,40547364630839,Vi (Vodafone Idea),6366680466,838415450709533,MOC,24,37528,37528,10250,GJ-SUR-PANDESARA-07,Surat,Gujarat,N,N,
GJ-CDR-0005769,06-05-2026,09:12:47,6226219547,810444769043821,40567114808806,Reliance Jio,6377298116,216507956062159,MTC,16,35359,35359,10759,GJ-SUR-VARACHHA-08,Surat,Gujarat,N,N,
GJ-CDR-0005770,06-05-2026,09:15:52,9091334647,386244558354567,40599032834119,Reliance Jio,9467323246,338487732308705,MTC,67,31107,31107,10030,GJ-SUR-AMROLI-06,Surat,Gujarat,N,N,
GJ-CDR-0005771,06-05-2026,09:42:20,9874765279,294379559332808,40598895550412,Vi (Vodafone Idea),6333980065,671371194810172,MTC,89,33975,33975,10025,GJ-SUR-KATARGAM-08,Surat,Gujarat,N,N,
GJ-CDR-0005772,06-05-2026,09:51:06,8260513699,318332398074982,40564748513953,BSNL,8245467688,784484060857729,MOC,59,38245,38245,10758,GJ-SUR-DUMAS-08,Surat,Gujarat,N,N,
GJ-CDR-0005773,06-05-2026,10:15:11,8997562626,828874806070012,40519522364065,Reliance Jio,6362370884,095724861175745,SMS-MO,0,31544,31544,10758,GJ-SUR-DUMAS-08,Surat,Gujarat,N,N,
GJ-CDR-0005774,06-05-2026,10:22:09,9987388158,690795519843402,40538043683188,Airtel,9076694569,801375216695400,SMS-MO,0,30050,30050,10758,GJ-SUR-DUMAS-08,Surat,Gujarat,N,N,
GJ-CDR-0005775,06-05-2026,10:27:54,9466563155,720026558232971,40594478021057,BSNL,9403421373,211209129205094,MTC,136,32282,32282,10089,GJ-SUR-GHODDODROAD-09,Surat,Gujarat,N,N,
GJ-CDR-0005776,06-05-2026,10:42:30,6361691256,110737909814655,40558577981578,Reliance Jio,7071166329,471044106549030,SMS-MT,0,31768,31768,10558,GJ-SUR-NANPURA-09,Surat,Gujarat,N,N,
GJ-CDR-0005777,06-05-2026,10:48:06,7035830780,084435553244494,40563811717812,Airtel,7062708187,875277269399350,SMS-MO,0,38394,38394,10228,GJ-SUR-ATHWA-10,Surat,Gujarat,N,N,
GJ-CDR-0005778,06-05-2026,10:53:48,8914313744,808376281793028,40532044724810,Reliance Jio,6304577192,955782895425571,SMS-MO,0,30159,30159,10238,GJ-SUR-ANANDMAHALROAD-06,Surat,Gujarat,N,N,
GJ-CDR-0005779,06-05-2026,11:01:46,9422982734,228711709242560,40570136677720,BSNL,7017004464,253165532902977,MOC,23,38617,38617,16514,GJ-IND-VIJAYNAGAR-05,Indore,Out-of-Circle,Y,N,
GJ-CDR-0005780,06-05-2026,11:32:10,9889475622,403641416035061,40569123438294,Vi (Vodafone Idea),9052073455,223105030571154,MOC,32,37168,37168,10913,GJ-SUR-BHATAR-10,Surat,Gujarat,N,N,
GJ-CDR-0005781,06-05-2026,11:55:54,6392161153,451523711309664,40583507595715,Airtel,9967124306,091011063465027,SMS-MO,0,37455,37455,10104,GJ-SUR-SACHINGIDC-03,Surat,Gujarat,N,N,
GJ-CDR-0005782,06-05-2026,12:12:59,6309331980,817276144836168,40575143260431,Reliance Jio,9007184613,412499926221946,SMS-MT,0,38394,38394,10228,GJ-SUR-ATHWA-04,Surat,Gujarat,N,N,
GJ-CDR-0005783,06-05-2026,12:15:08,9093286999,880197133592061,40578212621554,Reliance Jio,6294123507,838827333356413,MTC,23,30871,30871,10654,GJ-SUR-ADAJAN-07,Surat,Gujarat,N,N,
GJ-CDR-0005784,06-05-2026,12:15:36,9042306924,075329566172463,40590031514356,Reliance Jio,9056800142,210096896718168,MOC,148,34950,34950,10228,GJ-SUR-ATHWA-02,Surat,Gujarat,N,N,
GJ-CDR-0005785,06-05-2026,12:17:32,9420747934,911204753676146,40510463015987,BSNL,8123552034,487806083793849,SMS-MO,0,30159,30159,10238,GJ-SUR-ANANDMAHALROAD-04,Surat,Gujarat,N,N,
GJ-CDR-0005786,06-05-2026,12:26:33,7033320419,026831067988348,40530322966171,Reliance Jio,9987388158,690795519843402,SMS-MO,0,34990,34990,10142,GJ-SUR-RANDER-04,Surat,Gujarat,N,N,
GJ-CDR-0005787,06-05-2026,12:28:08,7014787853,361445971292909,40534736891737,Airtel,6304577192,955782895425571,SMS-MT,0,34118,34118,10032,GJ-SUR-PALANPUR-06,Surat,Gujarat,N,N,
GJ-CDR-0005788,06-05-2026,13:12:57,9402525592,350069055176154,40591571512995,BSNL,6336772326,080333845149050,MTC,184,32085,32085,10025,GJ-SUR-KATARGAM-02,Surat,Gujarat,N,N,
GJ-CDR-0005789,06-05-2026,14:02:09,9022332759,890649669639935,40546057554263,Reliance Jio,9487734515,057296193739715,MOC,30,39495,39495,10604,GJ-SUR-CITYLIGHT-09,Surat,Gujarat,N,N,
GJ-CDR-0005790,06-05-2026,14:07:03,8195621099,460043623456322,40554728106322,Airtel,6360560127,606032868086239,MTC,13,35499,35499,10142,GJ-SUR-RANDER-07,Surat,Gujarat,N,N,
GJ-CDR-0005791,06-05-2026,14:12:45,9000864026,941748263331042,40544516068472,Reliance Jio,9049966195,636516371548327,MOC,10,34301,34301,10114,GJ-SUR-VESU-07,Surat,Gujarat,N,N,
GJ-CDR-0005792,06-05-2026,14:30:53,6324178540,656616450322910,40513931628781,Reliance Jio,9051214109,849989711948403,MTC,53,30159,30159,10238,GJ-SUR-ANANDMAHALROAD-10,Surat,Gujarat,N,N,
GJ-CDR-0005793,06-05-2026,14:53:24,9051214109,849989711948403,40568923048645,Airtel,9055146295,612850396201464,MTC,182,30483,30483,10030,GJ-SUR-AMROLI-12,Surat,Gujarat,N,N,
GJ-CDR-0005794,06-05-2026,15:18:50,9946748401,455630202047508,40570047796493,Vi (Vodafone Idea),6333980065,671371194810172,MOC,42,30871,30871,10654,GJ-SUR-ADAJAN-09,Surat,Gujarat,N,N,
GJ-CDR-0005795,06-05-2026,15:44:27,6318907263,036596845626220,40522771120303,Reliance Jio,9897238572,836957760497757,MTC,56,36722,36722,10692,GJ-SUR-ICHHAPORE-08,Surat,Gujarat,N,N,
GJ-CDR-0005796,06-05-2026,16:16:59,8262180750,868589574195912,40589038960646,BSNL,9891955628,979677931406106,MOC,15,32014,32014,10104,GJ-SUR-SACHINGIDC-10,Surat,Gujarat,N,N,
GJ-CDR-0005797,06-05-2026,16:20:47,9015712479,521121052956184,40511544109484,Airtel,9051214109,849989711948403,MOC,111,37871,37871,10616,GJ-SUR-CHORYASI-10,Surat,Gujarat,N,N,
GJ-CDR-0005798,06-05-2026,16:40:25,7022594153,554316527077836,40593940558845,Vi (Vodafone Idea),6367040106,848762654960149,MOC,25,34639,34639,10759,GJ-SUR-VARACHHA-11,Surat,Gujarat,N,N,
GJ-CDR-0005799,06-05-2026,16:48:14,9114823554,715034522140264,40565536167781,Reliance Jio,7064571086,412639014340133,MOC,21,33796,33796,10030,GJ-SUR-AMROLI-02,Surat,Gujarat,N,N,
GJ-CDR-0005800,06-05-2026,17:08:42,9076694569,801375216695400,40565760268507,Airtel,9058190187,346088960115351,MTC,20,38136,38136,10095,GJ-SUR-KAMREJ-08,Surat,Gujarat,N,N,
GJ-CDR-0005801,06-05-2026,17:09:49,9878096869,672539381883939,40542397281438,Vi (Vodafone Idea),6355478465,942034105712564,MTC,170,36722,36722,10692,GJ-SUR-ICHHAPORE-10,Surat,Gujarat,N,N,
GJ-CDR-0005802,06-05-2026,17:16:49,9958913776,236344741602881,40590000505459,Airtel,6315918132,513320174932170,MOC,38,38617,38617,16514,GJ-IND-VIJAYNAGAR-04,Indore,Out-of-Circle,Y,N,
GJ-CDR-0005803,06-05-2026,17:26:28,6243104294,759837664933165,40547012871630,Reliance Jio,8915391767,254489366792261,MOC,195,35010,35010,10654,GJ-SUR-ADAJAN-05,Surat,Gujarat,N,N,
GJ-CDR-0005804,06-05-2026,18:01:46,9000864026,941748263331042,40544516068472,Reliance Jio,9015072921,495927232620345,MTC,9,34322,34322,10238,GJ-SUR-ANANDMAHALROAD-02,Surat,Gujarat,N,N,
GJ-CDR-0005805,06-05-2026,18:03:49,6226836644,199803083464604,40570989721155,Reliance Jio,6398388030,660677400205540,MTC,234,38927,38927,10558,GJ-SUR-NANPURA-08,Surat,Gujarat,N,N,
GJ-CDR-0005806,06-05-2026,18:07:29,9086264112,845460112861894,40512083209868,BSNL,6357091730,743645137591697,MTC,107,39508,39508,10025,GJ-SUR-KATARGAM-08,Surat,Gujarat,N,N,
GJ-CDR-0005807,06-05-2026,18:09:41,8137519919,935913877844498,40545111096665,Airtel,8267205138,576349402230681,SMS-MT,0,31768,31768,10558,GJ-SUR-NANPURA-08,Surat,Gujarat,N,N,
GJ-CDR-0005808,06-05-2026,18:11:58,8117958992,821835372411942,40585056154227,Airtel,9938397186,701202749903744,SMS-MT,0,39973,39973,10114,GJ-SUR-VESU-03,Surat,Gujarat,N,N,
GJ-CDR-0005809,06-05-2026,18:12:34,6333980065,671371194810172,40562491600100,Airtel,6366680466,838415450709533,SMS-MT,0,37925,37925,10432,GJ-SUR-LIMBAYAT-02,Surat,Gujarat,N,N,
GJ-CDR-0005810,06-05-2026,18:13:42,9426016481,859700391230172,40570974999432,BSNL,9015725050,212959025735491,SMS-MO,0,34751,34751,10616,GJ-SUR-CHORYASI-07,Surat,Gujarat,N,N,
GJ-CDR-0005811,06-05-2026,18:20:00,9083246081,948246128778851,40549747551820,Reliance Jio,9424477578,936995141429078,MTC,255,33346,33346,10754,GJ-SUR-PIPLOD-09,Surat,Gujarat,N,N,
GJ-CDR-0005812,06-05-2026,18:22:55,9158366934,213060226260847,40573915981959,Reliance Jio,7012277230,940759160932741,MOC,52,31638,31638,10142,GJ-SUR-RANDER-07,Surat,Gujarat,N,N,
GJ-CDR-0005813,06-05-2026,18:27:27,7030533230,999513134044402,40541746410383,Reliance Jio,9015072921,495927232620345,MOC,578,35010,35010,10654,GJ-SUR-ADAJAN-09,Surat,Gujarat,N,N,
GJ-CDR-0005814,06-05-2026,18:31:06,6394184840,683305887967512,40527243549180,Vi (Vodafone Idea),6360407982,498852054041993,SMS-MO,0,38391,38391,10025,GJ-SUR-KATARGAM-04,Surat,Gujarat,N,N,
GJ-CDR-0005815,06-05-2026,18:36:28,6375227691,791567755976858,40564850161712,Vi (Vodafone Idea),8297117696,009457570071242,MOC,14,38627,38627,10223,GJ-SUR-MAGOB-07,Surat,Gujarat,N,N,
GJ-CDR-0005816,06-05-2026,18:37:01,9059075711,559117788826541,40561166083279,Vi (Vodafone Idea),9482211477,264038266203571,MTC,30,36454,36454,10250,GJ-SUR-PANDESARA-03,Surat,Gujarat,N,N,
GJ-CDR-0005817,06-05-2026,18:37:21,6362370884,095724861175745,40556295001674,Vi (Vodafone Idea),9814884890,556505397018335,MTC,54,30871,30871,10654,GJ-SUR-ADAJAN-01,Surat,Gujarat,N,N,
GJ-CDR-0005818,06-05-2026,18:39:28,8267205138,576349402230681,40531034859265,BSNL,7046505527,714645009718055,MTC,155,35093,35093,10281,GJ-SUR-UDHNA-12,Surat,Gujarat,N,N,
GJ-CDR-0005819,06-05-2026,18:48:20,9402525592,350069055176154,40591571512995,BSNL,9015725050,212959025735491,MOC,59,31847,31847,10692,GJ-SUR-ICHHAPORE-12,Surat,Gujarat,N,N,
